SUMLEV	GEOCODE	GEOID	NAME	BASENAME	total_population_p001	white	black	american_indian	asian	pacific_islander	other	two_or_more	total_population_p002	hispanic	not_hispanic	housing_units_total	housing_units_occupied	housing_units_vacant
140	51087200145	1400000US51087200145	Census Tract 2001.45	2001.45	4333	3155	111	9	769	0	40	249	4333	164	4169	1365	1344	21
140	51087200146	1400000US51087200146	Census Tract 2001.46	2001.46	3036	2105	208	7	547	0	28	141	3036	76	2960	1271	1237	34
140	51087200147	1400000US51087200147	Census Tract 2001.47	2001.47	6631	3255	418	17	2410	2	106	423	6631	287	6344	2129	2055	74
140	51087200148	1400000US51087200148	Census Tract 2001.48	2001.48	5313	1963	378	14	2568	3	72	315	5313	183	5130	1706	1676	30
140	51087200149	1400000US51087200149	Census Tract 2001.49	2001.49	5606	2634	403	16	2231	4	59	259	5606	193	5413	1993	1927	66
140	51087200150	1400000US51087200150	Census Tract 2001.50	2001.50	4815	2188	349	10	1944	5	45	274	4815	154	4661	1446	1434	12
140	51087200151	1400000US51087200151	Census Tract 2001.51	2001.51	5631	3210	856	19	948	1	181	416	5631	397	5234	2658	2520	138
140	51087200152	1400000US51087200152	Census Tract 2001.52	2001.52	2721	1974	274	13	179	2	80	199	2721	186	2535	1048	1015	33
140	51087200153	1400000US51087200153	Census Tract 2001.53	2001.53	4458	2034	896	10	594	5	418	501	4458	868	3590	1716	1664	52
140	51087200201	1400000US51087200201	Census Tract 2002.01	2002.01	2737	2337	98	1	72	0	64	165	2737	123	2614	1156	1114	42
140	51087200202	1400000US51087200202	Census Tract 2002.02	2002.02	4162	3905	16	3	37	0	39	162	4162	102	4060	1584	1558	26
140	51087200301	1400000US51087200301	Census Tract 2003.01	2003.01	1526	1330	92	2	29	0	14	59	1526	43	1483	836	779	57
140	51087200302	1400000US51087200302	Census Tract 2003.02	2003.02	3190	2478	128	14	152	1	181	236	3190	297	2893	1496	1418	78
140	51087200303	1400000US51087200303	Census Tract 2003.03	2003.03	3487	2350	341	17	256	4	247	272	3487	411	3076	1577	1471	106
140	51087200305	1400000US51087200305	Census Tract 2003.05	2003.05	4316	2266	474	36	673	0	407	460	4316	657	3659	1736	1671	65
140	51087200404	1400000US51087200404	Census Tract 2004.04	2004.04	2991	1426	735	18	244	4	328	236	2991	493	2498	1391	1282	109
140	51087200407	1400000US51087200407	Census Tract 2004.07	2004.07	4738	2535	810	27	663	1	271	431	4738	480	4258	2006	1957	49
140	51087200409	1400000US51087200409	Census Tract 2004.09	2004.09	2576	1022	853	17	256	11	254	163	2576	410	2166	783	741	42
140	51087200411	1400000US51087200411	Census Tract 2004.11	2004.11	5634	2244	1749	32	649	9	436	515	5634	716	4918	2606	2468	138
140	51087200412	1400000US51087200412	Census Tract 2004.12	2004.12	2086	717	686	16	160	0	309	198	2086	527	1559	1097	1019	78
140	51087200413	1400000US51087200413	Census Tract 2004.13	2004.13	4864	3390	466	8	590	0	76	334	4864	218	4646	2048	2008	40
140	51087200414	1400000US51087200414	Census Tract 2004.14	2004.14	6170	3639	740	17	1086	5	224	459	6170	439	5731	2125	2086	39
140	51087200415	1400000US51087200415	Census Tract 2004.15	2004.15	4257	2470	794	15	686	0	46	246	4257	151	4106	1640	1593	47
140	51087200416	1400000US51087200416	Census Tract 2004.16	2004.16	6399	4486	1055	14	403	0	81	360	6399	246	6153	2563	2521	42
140	51087200417	1400000US51087200417	Census Tract 2004.17	2004.17	2211	852	762	10	114	0	307	166	2211	420	1791	1504	1283	221
140	51087200418	1400000US51087200418	Census Tract 2004.18	2004.18	3113	849	1000	56	339	1	567	301	3113	869	2244	1280	1215	65
140	51087200501	1400000US51087200501	Census Tract 2005.01	2005.01	2518	1343	341	13	314	4	278	225	2518	462	2056	1299	1132	167
140	51087200502	1400000US51087200502	Census Tract 2005.02	2005.02	2098	1514	178	17	89	0	126	174	2098	241	1857	958	918	40
140	51087200503	1400000US51087200503	Census Tract 2005.03	2005.03	4073	2602	717	29	208	0	261	256	4073	424	3649	1675	1606	69
140	51087200600	1400000US51087200600	Census Tract 2006	2006	5056	3418	664	55	152	3	342	422	5056	613	4443	2407	2294	113
140	51087200700	1400000US51087200700	Census Tract 2007	2007	3685	2430	919	10	57	0	62	207	3685	177	3508	1964	1541	423
140	51087200801	1400000US51087200801	Census Tract 2008.01	2008.01	3364	1752	1086	25	145	3	118	235	3364	243	3121	1691	1621	70
140	51087200802	1400000US51087200802	Census Tract 2008.02	2008.02	2192	1123	701	14	119	2	95	138	2192	183	2009	999	953	46
140	51087200805	1400000US51087200805	Census Tract 2008.05	2008.05	3533	210	3110	9	22	0	70	112	3533	94	3439	1557	1383	174
140	51087200806	1400000US51087200806	Census Tract 2008.06	2008.06	1513	203	1142	3	25	1	23	116	1513	81	1432	633	599	34
140	51087200807	1400000US51087200807	Census Tract 2008.07	2008.07	4440	590	3297	10	67	3	166	307	4440	299	4141	2218	2036	182
140	51087200904	1400000US51087200904	Census Tract 2009.04	2009.04	6185	2277	3212	31	209	2	86	368	6185	262	5923	2798	2701	97
140	51087200905	1400000US51087200905	Census Tract 2009.05	2009.05	5877	2038	2452	21	686	1	197	482	5877	394	5483	2284	2215	69
140	51087200906	1400000US51087200906	Census Tract 2009.06	2009.06	4888	2957	945	23	436	0	185	342	4888	347	4541	1891	1842	49
140	51087200907	1400000US51087200907	Census Tract 2009.07	2009.07	4619	2202	1443	10	488	4	83	389	4619	246	4373	1943	1826	117
140	51087200908	1400000US51087200908	Census Tract 2009.08	2009.08	2975	1421	997	17	171	16	118	235	2975	261	2714	1178	1141	37
140	51087201001	1400000US51087201001	Census Tract 2010.01	2010.01	6162	698	4978	20	80	3	112	271	6162	191	5971	2569	2442	127
140	51087201002	1400000US51087201002	Census Tract 2010.02	2010.02	2961	415	2328	10	25	1	47	135	2961	93	2868	1310	1212	98
140	51087201003	1400000US51087201003	Census Tract 2010.03	2010.03	6008	269	5389	27	38	0	75	210	6008	166	5842	2578	2480	98
140	51087201102	1400000US51087201102	Census Tract 2011.02	2011.02	4231	1011	2873	27	31	2	113	174	4231	170	4061	1918	1830	88
140	51087201103	1400000US51087201103	Census Tract 2011.03	2011.03	3580	201	2991	17	23	0	170	178	3580	272	3308	1740	1617	123
140	51133020100	1400000US51133020100	Census Tract 201	201	3409	2376	742	8	19	0	101	163	3409	151	3258	2366	1569	797
140	51133020200	1400000US51133020200	Census Tract 202	202	3078	1907	984	11	18	0	22	136	3078	64	3014	2166	1395	771
140	51133020301	1400000US51133020301	Census Tract 203.01	203.01	2344	1831	355	5	15	0	37	101	2344	64	2280	2199	1148	1051
140	51133020302	1400000US51133020302	Census Tract 203.02	203.02	3008	2252	609	5	17	0	35	90	3008	72	2936	2216	1461	755
140	51133990100	1400000US51133990100	Census Tract 9901	9901	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	51135000101	1400000US51135000101	Census Tract 1.01	1.01	2201	1287	687	11	28	0	58	130	2201	122	2079	1053	906	147
140	51135000102	1400000US51135000102	Census Tract 1.02	1.02	3578	1712	1565	24	11	0	114	152	3578	183	3395	1774	1499	275
140	51135000200	1400000US51135000200	Census Tract 2	2	2527	1755	628	19	5	1	15	104	2527	52	2475	1260	1070	190
140	51135000300	1400000US51135000300	Census Tract 3	3	7328	3866	2933	31	20	1	156	321	7328	415	6913	2538	2166	372
140	51135980100	1400000US51135980100	Census Tract 9801	9801	8	5	0	0	0	1	0	2	8	1	7	4	4	0
140	51137110104	1400000US51137110104	Census Tract 1101.04	1101.04	3432	2892	190	34	17	5	66	228	3432	199	3233	1329	1236	93
140	51137110105	1400000US51137110105	Census Tract 1101.05	1101.05	4815	3801	622	30	23	0	113	226	4815	226	4589	2096	1865	231
140	51137110106	1400000US51137110106	Census Tract 1101.06	1101.06	4181	3462	358	16	25	3	72	245	4181	178	4003	1649	1527	122
140	51137110107	1400000US51137110107	Census Tract 1101.07	1101.07	4863	4018	275	13	78	2	59	418	4863	269	4594	2333	2071	262
140	51137110108	1400000US51137110108	Census Tract 1101.08	1101.08	6881	4913	965	44	102	2	212	643	6881	574	6307	2768	2539	229
140	51137110200	1400000US51137110200	Census Tract 1102	1102	5422	3759	1005	28	42	4	164	420	5422	331	5091	2435	2218	217
140	51137110301	1400000US51137110301	Census Tract 1103.01	1103.01	3400	2368	671	2	14	3	114	228	3400	211	3189	1582	1392	190
140	51137110302	1400000US51137110302	Census Tract 1103.02	1103.02	3260	2664	278	25	23	0	49	221	3260	183	3077	1479	1342	137
140	51139030100	1400000US51139030100	Census Tract 301	301	2560	2372	26	6	6	5	14	131	2560	56	2504	1259	1068	191
140	51139030200	1400000US51139030200	Census Tract 302	302	4141	3658	219	10	35	1	30	188	4141	76	4065	2241	1701	540
140	51139030300	1400000US51139030300	Census Tract 303	303	4963	4540	102	9	29	1	20	262	4963	99	4864	2454	2149	305
140	51139030401	1400000US51139030401	Census Tract 304.01	304.01	2166	2065	17	6	12	1	5	60	2166	25	2141	1174	864	310
140	51139030402	1400000US51139030402	Census Tract 304.02	304.02	3993	3812	23	5	11	0	38	104	3993	110	3883	1827	1665	162
140	51139030500	1400000US51139030500	Census Tract 305	305	5886	5590	52	15	27	0	53	149	5886	131	5755	2796	2419	377
140	51141030101	1400000US51141030101	Census Tract 301.01	301.01	2459	2261	27	2	9	0	64	96	2459	93	2366	1532	1122	410
140	51141030102	1400000US51141030102	Census Tract 301.02	301.02	2288	2007	129	5	7	2	47	91	2288	85	2203	1476	1126	350
140	51141030201	1400000US51141030201	Census Tract 302.01	302.01	2881	2611	111	2	9	0	67	81	2881	124	2757	1765	1265	500
140	51141030202	1400000US51141030202	Census Tract 302.02	302.02	3047	2814	80	4	3	1	35	110	3047	57	2990	1835	1411	424
140	51087201104	1400000US51087201104	Census Tract 2011.04	2011.04	3561	582	2695	14	37	0	79	154	3561	126	3435	1475	1398	77
140	51087201203	1400000US51087201203	Census Tract 2012.03	2012.03	3090	637	2224	7	10	6	62	144	3090	111	2979	1252	1209	43
140	51087201204	1400000US51087201204	Census Tract 2012.04	2012.04	3926	1669	1927	19	24	0	82	205	3926	157	3769	1619	1540	79
140	51087201205	1400000US51087201205	Census Tract 2012.05	2012.05	3608	867	2441	20	28	1	87	164	3608	157	3451	1559	1468	91
140	51087201206	1400000US51087201206	Census Tract 2012.06	2012.06	2892	158	2584	13	5	1	49	82	2892	81	2811	1143	1103	40
140	51087201403	1400000US51087201403	Census Tract 2014.03	2014.03	5932	2055	3101	46	47	6	296	381	5932	564	5368	2452	2346	106
140	51087201404	1400000US51087201404	Census Tract 2014.04	2014.04	4320	3074	908	28	38	0	44	228	4320	123	4197	1902	1831	71
140	51087201405	1400000US51087201405	Census Tract 2014.05	2014.05	1481	72	1321	4	20	0	7	57	1481	33	1448	580	564	16
140	51087201406	1400000US51087201406	Census Tract 2014.06	2014.06	3906	980	2323	40	85	1	218	259	3906	399	3507	1762	1704	58
140	51087201502	1400000US51087201502	Census Tract 2015.02	2015.02	5537	2268	2785	49	53	2	94	286	5537	153	5384	2145	2054	91
140	51087201503	1400000US51087201503	Census Tract 2015.03	2015.03	6334	875	5077	21	38	0	85	238	6334	175	6159	2421	2339	82
140	51087201504	1400000US51087201504	Census Tract 2015.04	2015.04	4489	826	3302	18	38	9	84	212	4489	181	4308	1862	1790	72
140	51087201601	1400000US51087201601	Census Tract 2016.01	2016.01	3364	2218	881	26	24	0	49	166	3364	70	3294	1383	1336	47
140	51087201602	1400000US51087201602	Census Tract 2016.02	2016.02	5565	3054	2023	27	93	3	54	311	5565	180	5385	2589	2453	136
140	51087201701	1400000US51087201701	Census Tract 2017.01	2017.01	3837	2519	1001	21	48	1	60	187	3837	149	3688	1646	1566	80
140	51087980100	1400000US51087980100	Census Tract 9801	9801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	51089010100	1400000US51089010100	Census Tract 101	101	3855	2593	662	31	28	1	284	256	3855	583	3272	1983	1725	258
140	51089010200	1400000US51089010200	Census Tract 102	102	5114	3360	1177	18	56	0	165	338	5114	380	4734	2434	2117	317
140	51089010300	1400000US51089010300	Census Tract 103	103	5223	3017	1828	10	41	2	87	238	5223	208	5015	2591	2347	244
140	51089010400	1400000US51089010400	Census Tract 104	104	3618	1983	1163	3	29	1	175	264	3618	383	3235	1706	1511	195
140	51089010500	1400000US51089010500	Census Tract 105	105	3853	2616	838	24	14	1	150	210	3853	287	3566	1964	1691	273
140	51089010601	1400000US51089010601	Census Tract 106.01	106.01	2713	1791	621	9	22	1	112	157	2713	185	2528	1332	1193	139
140	51089010602	1400000US51089010602	Census Tract 106.02	106.02	3891	2775	719	8	23	2	119	245	3891	240	3651	1888	1663	225
140	51089010700	1400000US51089010700	Census Tract 107	107	3345	2322	819	12	10	1	48	133	3345	96	3249	1630	1453	177
140	51089010800	1400000US51089010800	Census Tract 108	108	2384	1146	1064	5	9	0	61	99	2384	100	2284	1250	1084	166
140	51089010900	1400000US51089010900	Census Tract 109	109	2515	1936	456	3	8	2	31	79	2515	72	2443	1299	1122	177
140	51089011000	1400000US51089011000	Census Tract 110	110	4656	3622	763	9	12	0	81	169	4656	190	4466	2368	2038	330
140	51089011100	1400000US51089011100	Census Tract 111	111	2613	2145	225	6	15	2	80	140	2613	173	2440	1299	1097	202
140	51089011200	1400000US51089011200	Census Tract 112	112	3293	2713	212	18	9	1	160	180	3293	254	3039	1704	1442	262
140	51089011300	1400000US51089011300	Census Tract 113	113	3875	3021	613	9	16	0	75	141	3875	150	3725	1974	1716	258
140	51091970100	1400000US51091970100	Census Tract 9701	9701	2232	2135	2	3	6	1	12	73	2232	35	2197	1787	1063	724
140	51093280101	1400000US51093280101	Census Tract 2801.01	2801.01	3771	2480	1054	31	22	2	23	159	3771	45	3726	1736	1527	209
140	51093280104	1400000US51093280104	Census Tract 2801.04	2801.04	4439	3647	492	11	30	8	38	213	4439	130	4309	1817	1746	71
140	51093280105	1400000US51093280105	Census Tract 2801.05	2801.05	4925	2580	1893	14	56	9	61	312	4925	175	4750	2131	1954	177
140	51093280106	1400000US51093280106	Census Tract 2801.06	2801.06	3049	1991	727	19	62	0	36	214	3049	133	2916	1160	1126	34
140	51093280107	1400000US51093280107	Census Tract 2801.07	2801.07	4571	3400	734	21	55	0	69	292	4571	190	4381	1810	1692	118
140	51093280108	1400000US51093280108	Census Tract 2801.08	2801.08	4678	2927	1149	18	106	7	92	379	4678	249	4429	2046	1911	135
140	51093280200	1400000US51093280200	Census Tract 2802	2802	3780	2680	883	10	15	6	23	163	3780	48	3732	1637	1530	107
140	51093280300	1400000US51093280300	Census Tract 2803	2803	5481	4089	939	35	40	0	97	281	5481	157	5324	2305	2161	144
140	51093280400	1400000US51093280400	Census Tract 2804	2804	3912	2927	789	7	19	0	29	141	3912	72	3840	1799	1621	178
140	51095080102	1400000US51095080102	Census Tract 801.02	801.02	4163	1585	1541	55	35	2	595	350	4163	867	3296	1471	1348	123
140	51095080103	1400000US51095080103	Census Tract 801.03	801.03	3229	2271	435	9	88	3	162	261	3229	358	2871	1503	1377	126
140	51095080104	1400000US51095080104	Census Tract 801.04	801.04	2449	2217	52	2	68	0	9	101	2449	68	2381	1473	1136	337
140	51095080202	1400000US51095080202	Census Tract 802.02	802.02	5907	4564	559	20	155	0	160	449	5907	402	5505	2528	2387	141
140	51095080203	1400000US51095080203	Census Tract 802.03	802.03	3750	3031	278	7	143	4	44	243	3750	146	3604	1817	1702	115
140	51095080205	1400000US51095080205	Census Tract 802.05	802.05	4436	2780	942	22	186	7	147	352	4436	359	4077	2280	1940	340
140	51095080207	1400000US51095080207	Census Tract 802.07	802.07	4067	3233	495	7	67	4	42	219	4067	141	3926	1923	1805	118
140	51095080208	1400000US51095080208	Census Tract 802.08	802.08	3467	2976	146	5	74	0	34	232	3467	147	3320	1450	1392	58
140	51095080209	1400000US51095080209	Census Tract 802.09	802.09	3434	2659	273	7	193	1	62	239	3434	187	3247	1721	1648	73
140	51095080304	1400000US51095080304	Census Tract 803.04	803.04	6323	5378	202	11	194	0	78	460	6323	361	5962	2518	2398	120
140	51095080305	1400000US51095080305	Census Tract 803.05	803.05	5418	3215	1238	11	293	6	152	503	5418	429	4989	2263	2140	123
140	51095080306	1400000US51095080306	Census Tract 803.06	803.06	4073	2783	792	27	102	0	73	296	4073	217	3856	1670	1524	146
140	51095080307	1400000US51095080307	Census Tract 803.07	803.07	4624	3778	246	12	208	3	50	327	4624	245	4379	2122	2014	108
140	51095080308	1400000US51095080308	Census Tract 803.08	803.08	4675	3694	386	12	124	7	71	381	4675	271	4404	1787	1695	92
140	51095080402	1400000US51095080402	Census Tract 804.02	804.02	10117	7276	1589	26	214	7	232	773	10117	604	9513	4322	4109	213
140	51095080403	1400000US51095080403	Census Tract 804.03	804.03	3792	2785	466	27	55	5	78	376	3792	229	3563	1467	1409	58
140	51141030301	1400000US51141030301	Census Tract 303.01	303.01	3048	2655	232	11	5	0	56	89	3048	85	2963	1426	1217	209
140	51141030302	1400000US51141030302	Census Tract 303.02	303.02	3885	3371	261	12	10	0	58	173	3885	123	3762	1960	1698	262
140	51143010100	1400000US51143010100	Census Tract 101	101	3911	2930	834	5	2	2	26	112	3911	54	3857	1950	1705	245
140	51143010200	1400000US51143010200	Census Tract 102	102	4117	3109	811	12	20	0	29	136	4117	72	4045	2099	1873	226
140	51143010301	1400000US51143010301	Census Tract 103.01	103.01	1225	948	237	0	6	0	0	34	1225	30	1195	662	534	128
140	51143010302	1400000US51143010302	Census Tract 103.02	103.02	2658	2079	430	0	2	0	24	123	2658	38	2620	1785	1180	605
140	51143010400	1400000US51143010400	Census Tract 104	104	3784	2805	778	14	9	0	51	127	3784	104	3680	1945	1640	305
140	51143010500	1400000US51143010500	Census Tract 105	105	5238	3375	1643	2	8	3	52	155	5238	151	5087	2216	1842	374
140	51143010600	1400000US51143010600	Census Tract 106	106	2908	1982	790	13	16	1	18	88	2908	36	2872	1467	1289	178
140	51143010700	1400000US51143010700	Census Tract 107	107	1647	911	628	14	5	0	31	58	1647	71	1576	941	728	213
140	51143010801	1400000US51143010801	Census Tract 108.01	108.01	2396	1355	887	5	10	0	45	94	2396	76	2320	1042	950	92
140	51143010803	1400000US51143010803	Census Tract 108.03	108.03	2920	2347	396	7	8	1	42	119	2920	75	2845	1428	1217	211
140	51143010804	1400000US51143010804	Census Tract 108.04	108.04	3008	2394	498	8	4	0	24	80	3008	41	2967	1480	1292	188
140	51143010900	1400000US51143010900	Census Tract 109	109	2686	2275	259	5	7	0	51	89	2686	73	2613	1289	1120	169
140	51143011001	1400000US51143011001	Census Tract 110.01	110.01	4360	3441	568	17	14	0	130	190	4360	257	4103	2017	1792	225
140	51143011002	1400000US51143011002	Census Tract 110.02	110.02	4504	3616	580	13	55	3	56	181	4504	137	4367	2019	1850	169
140	51143011100	1400000US51143011100	Census Tract 111	111	2818	1864	713	15	27	0	85	114	2818	152	2666	1346	1181	165
140	51143011200	1400000US51143011200	Census Tract 112	112	2329	1975	252	0	3	1	27	71	2329	49	2280	1152	1005	147
140	51143011301	1400000US51143011301	Census Tract 113.01	113.01	3858	2815	769	26	58	6	50	134	3858	150	3708	1709	1596	113
140	51143011302	1400000US51143011302	Census Tract 113.02	113.02	2541	2132	268	5	14	2	28	92	2541	68	2473	1070	997	73
140	51143011400	1400000US51143011400	Census Tract 114	114	3593	2319	1076	8	24	3	31	132	3593	78	3515	1752	1524	228
140	51145500101	1400000US51145500101	Census Tract 5001.01	5001.01	6783	6060	241	21	46	11	47	357	6783	151	6632	2862	2722	140
140	51145500102	1400000US51145500102	Census Tract 5001.02	5001.02	5856	5213	233	11	32	6	37	324	5856	157	5699	2264	2182	82
140	51145500201	1400000US51145500201	Census Tract 5002.01	5002.01	6114	5264	408	16	47	4	50	325	6114	161	5953	2390	2272	118
140	51145500202	1400000US51145500202	Census Tract 5002.02	5002.02	4242	3789	151	4	26	0	59	213	4242	138	4104	1618	1548	70
140	51145500300	1400000US51145500300	Census Tract 5003	5003	1469	713	722	2	2	0	9	21	1469	55	1414	186	175	11
140	51145500400	1400000US51145500400	Census Tract 5004	5004	5869	4693	750	10	16	3	66	331	5869	130	5739	2271	2156	115
140	51147930101	1400000US51147930101	Census Tract 9301.01	9301.01	3231	1351	1614	11	67	0	20	168	3231	102	3129	1459	1252	207
140	51147930102	1400000US51147930102	Census Tract 9301.02	9301.02	3391	2016	1161	9	23	0	40	142	3391	99	3292	1605	1453	152
140	51147930202	1400000US51147930202	Census Tract 9302.02	9302.02	3275	1798	1288	2	12	0	14	161	3275	62	3213	1624	1375	249
140	51147930204	1400000US51147930204	Census Tract 9302.04	9302.04	5264	2081	2293	4	79	0	604	203	5264	683	4581	1471	1148	323
140	51147930301	1400000US51147930301	Census Tract 9303.01	9303.01	3187	1652	1333	8	10	1	41	142	3187	78	3109	1528	1304	224
